BEGINDATE;CLOSED;CLOSEDATE;COMPANY_ID;ID;OPPORTUNITY;PROBABILITY
2016-06-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7828;20097.00;0
2016-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;7832;2475.00;0
2016-07-01T03:00:00+03:00;Y;2016-08-31T03:00:00+03:00;813;7836;900.00;0
2016-05-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7906;98483.00;0
2016-06-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7910;49357.00;0
2016-09-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7946;28130.00;0
2016-07-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;7964;16347.00;0
2016-07-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7968;43417.00;0
2016-07-01T03:00:00+03:00;Y;2016-08-05T03:00:00+03:00;813;7970;297.00;100
2016-07-06T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;7992;17787.00;0
2016-07-19T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8026;19888.00;0
2016-07-19T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8028;41525.00;100
2016-07-29T03:00:00+03:00;Y;2016-09-26T03:00:00+03:00;813;8054;1100.00;100
2016-07-27T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8056;9975.00;100
2016-08-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;8068;12373.00;0
2016-08-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8076;117007.00;0
2016-08-01T03:00:00+03:00;Y;2016-09-01T03:00:00+03:00;813;8090;2700.00;100
2016-08-01T03:00:00+03:00;Y;2017-10-30T03:00:00+03:00;813;8092;29952.00;0
2016-08-01T03:00:00+03:00;Y;2016-10-04T03:00:00+03:00;813;8122;11322.00;0
2016-08-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8130;43736.00;0
2016-08-01T03:00:00+03:00;Y;2016-09-02T03:00:00+03:00;813;8132;1125.00;0
2016-07-06T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8146;3150.00;0
2016-08-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8172;95392.00;0
2016-09-01T03:00:00+03:00;Y;2016-10-04T03:00:00+03:00;813;8194;900.00;0
2016-08-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;8196;16380.00;0
2016-09-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8210;148140.00;0
2016-09-01T03:00:00+03:00;Y;2017-10-30T03:00:00+03:00;813;8216;12528.00;0
2016-09-12T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8342;6820.00;100
2016-10-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8384;69205.00;0
2016-10-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;8402;20670.00;0
2016-10-01T03:00:00+03:00;Y;2017-10-30T03:00:00+03:00;813;8406;22527.00;0
2016-10-01T03:00:00+03:00;Y;2016-10-21T03:00:00+03:00;813;8412;900.00;100
2016-10-11T03:00:00+03:00;Y;2017-07-18T03:00:00+03:00;813;8414;1.00;0
2016-11-01T03:00:00+03:00;Y;2017-10-30T03:00:00+03:00;813;8798;17595.00;0
2016-11-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;813;8810;86317.00;0
2016-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9100;50160.00;0
2016-12-01T03:00:00+03:00;Y;2016-12-24T03:00:00+03:00;813;9128;900.00;0
2017-01-09T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9252;14696.00;0
2017-01-09T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9290;3963.00;0
2017-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9412;34188.00;0
2017-02-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9514;13387.00;0
2017-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9526;88891.00;0
2017-04-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;9998;141582.00;0
2017-02-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10118;210100.00;0
2017-04-11T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10146;4203.00;0
2017-05-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10298;103980.00;0
2017-05-29T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10568;31380.00;0
2017-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10590;96435.00;0
2017-06-13T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10640;42150.00;0
2017-06-14T03:00:00+03:00;N;2017-11-27T03:00:00+03:00;813;10666;12100.00;0
2017-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;813;10826;45345.00;0
2017-11-03T03:00:00+03:00;Y;2017-11-20T03:00:00+03:00;813;12419;185900.00;0
2014-05-27T03:00:00+04:00;Y;2014-06-03T03:00:00+04:00;815;893;4900.00;100
2014-09-08T03:00:00+04:00;Y;2014-09-15T03:00:00+04:00;817;1425;3150.00;0
2014-10-01T03:00:00+04:00;Y;2014-10-08T03:00:00+04:00;817;1547;4200.00;0
2014-12-08T03:00:00+03:00;Y;2014-12-15T03:00:00+03:00;817;1773;2150.00;0
2014-05-12T03:00:00+04:00;Y;2014-05-19T03:00:00+04:00;819;825;7350.00;0
2014-06-16T03:00:00+04:00;Y;2014-06-23T03:00:00+04:00;819;987;20000.00;0
2014-10-22T03:00:00+04:00;Y;2014-10-29T03:00:00+03:00;819;1617;10000.00;50
2015-03-11T03:00:00+03:00;Y;2015-03-30T03:00:00+03:00;819;2283;2500.00;0
2015-04-30T03:00:00+03:00;Y;2015-07-03T03:00:00+03:00;819;2673;2900.00;0
2015-07-24T03:00:00+03:00;Y;2015-08-24T03:00:00+03:00;819;3781;725.00;0
2015-08-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;819;4648;5800.00;0
2015-09-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;819;4836;13050.00;0
2015-09-02T03:00:00+03:00;Y;2015-10-16T03:00:00+03:00;819;5200;1450.00;0
2015-10-08T03:00:00+03:00;Y;2015-10-13T03:00:00+03:00;819;5246;7250.00;0
2015-10-08T03:00:00+03:00;Y;2015-10-16T03:00:00+03:00;819;5254;6500.00;100
2015-10-08T03:00:00+03:00;Y;2015-11-12T03:00:00+03:00;819;5424;3900.00;0
2014-06-18T03:00:00+04:00;Y;2014-06-25T03:00:00+04:00;821;991;9775.00;0
2014-06-26T03:00:00+04:00;Y;2014-07-03T03:00:00+04:00;823;1033;13350.00;0
2014-06-26T03:00:00+04:00;Y;2014-07-03T03:00:00+04:00;823;1457;7350.00;0
2014-09-22T03:00:00+04:00;Y;2014-09-29T03:00:00+04:00;823;1497;1250.00;0
2014-10-22T03:00:00+04:00;Y;2014-10-29T03:00:00+03:00;823;1619;27600.00;0
2014-12-14T03:00:00+03:00;Y;2014-12-21T03:00:00+03:00;823;1805;3450.00;0
2015-04-29T03:00:00+03:00;Y;2015-06-29T03:00:00+03:00;823;2663;19500.00;0
2015-04-29T03:00:00+03:00;Y;2015-09-22T03:00:00+03:00;823;2665;3900.00;0
2015-05-12T03:00:00+03:00;Y;2015-07-16T03:00:00+03:00;823;2717;2940.00;0
2015-07-16T03:00:00+03:00;Y;2015-08-05T03:00:00+03:00;823;3747;7800.00;0
2015-09-01T03:00:00+03:00;Y;2015-10-17T03:00:00+03:00;823;4638;3900.00;0
2015-10-01T03:00:00+03:00;Y;2015-11-05T03:00:00+03:00;823;5172;3900.00;0
2015-11-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;5822;3900.00;0
2015-11-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;6368;15600.00;100
2016-01-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;6592;3900.00;100
2016-01-21T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;6634;5200.00;0
2016-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;6670;19500.00;0
2016-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;6850;9100.00;0
2016-04-06T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;7316;11700.00;0
2016-05-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;7496;3900.00;100
2016-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;7838;3900.00;100
2016-07-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;7944;7800.00;100
2016-08-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;8058;3900.00;100
2016-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;8198;3900.00;100
2016-10-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;8364;3900.00;100
2016-11-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;8780;3900.00;100
2016-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;9116;16055.00;100
2016-12-01T03:00:00+03:00;Y;2017-01-16T03:00:00+03:00;823;9144;3900.00;100
2016-12-14T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;9188;1188.00;0
2017-01-09T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;9278;82550.00;0
2017-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;9398;13000.00;0
2017-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;9532;3900.00;0
2016-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;10168;3900.00;0
2016-05-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;10624;8060.00;100
2016-07-20T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;823;10702;3240.00;100
2017-07-03T03:00:00+03:00;N;2017-11-27T03:00:00+03:00;823;10812;22100.00;100
2017-08-01T03:00:00+03:00;N;2017-09-18T03:00:00+03:00;823;11801;3900.00;100
2017-09-01T03:00:00+03:00;N;2017-09-30T03:00:00+03:00;823;11988;3900.00;100
2017-09-01T03:00:00+03:00;Y;2018-03-02T03:00:00+03:00;823;12754;20800.00;100
2018-04-27T03:00:00+03:00;Y;2018-05-04T03:00:00+03:00;823;13168;0.00;
2018-11-26T03:00:00+03:00;N;2018-12-03T03:00:00+03:00;823;14325;1950.00;
2014-03-23T03:00:00+04:00;Y;2015-10-24T03:00:00+03:00;825;627;24900.00;0
2015-02-18T03:00:00+03:00;Y;2015-02-25T03:00:00+03:00;825;2189;1000.00;0
2015-07-02T03:00:00+03:00;Y;2016-05-19T03:00:00+03:00;825;3685;50000.00;0
2015-07-10T03:00:00+03:00;Y;2015-08-13T03:00:00+03:00;825;3731;1078.00;0
2015-07-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;825;8046;1188.00;0
2015-08-05T03:00:00+03:00;Y;2016-12-15T03:00:00+03:00;825;8102;1450.00;0
2014-04-28T03:00:00+04:00;Y;2015-05-26T03:00:00+03:00;803;775;48500.00;50
2016-02-12T03:00:00+03:00;Y;2017-02-07T03:00:00+03:00;803;6758;14500.00;0
2016-02-12T03:00:00+03:00;Y;2017-05-18T03:00:00+03:00;803;8394;321175.00;0
2014-04-09T03:00:00+04:00;Y;2018-02-13T03:00:00+03:00;829;665;109950.00;50
2014-04-09T03:00:00+04:00;Y;2014-04-16T03:00:00+04:00;829;1427;10000.00;100
2014-09-30T03:00:00+04:00;Y;2014-10-07T03:00:00+04:00;829;1539;2300.00;50
2014-08-10T03:00:00+04:00;Y;2014-08-17T03:00:00+04:00;831;1229;25300.00;50
2014-08-10T03:00:00+04:00;Y;2014-08-17T03:00:00+04:00;831;1507;20700.00;50
2014-10-21T03:00:00+04:00;Y;2014-10-28T03:00:00+03:00;831;1609;12350.00;50
2014-11-20T03:00:00+03:00;Y;2014-11-20T03:00:00+03:00;831;1735;0.00;0
2015-05-25T03:00:00+03:00;Y;2015-09-09T03:00:00+03:00;831;3309;130500.00;0
2014-06-24T03:00:00+04:00;Y;2014-07-01T03:00:00+04:00;5489;1013;4600.00;0
2014-06-24T03:00:00+04:00;Y;2014-07-01T03:00:00+04:00;5489;1465;2300.00;50
2015-09-28T03:00:00+03:00;Y;2015-10-20T03:00:00+03:00;5489;5144;1450.00;0
2016-06-13T03:00:00+03:00;Y;2016-10-07T03:00:00+03:00;5489;5892;21540.00;0
2015-12-17T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;5489;6504;7238.00;100
2017-01-25T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;5489;9370;3625.00;0
2017-01-25T03:00:00+03:00;Y;2017-05-15T03:00:00+03:00;5489;9386;0.00;0
2018-04-10T03:00:00+03:00;Y;2018-04-13T03:00:00+03:00;5489;13043;3900.00;
2018-07-11T03:00:00+03:00;Y;2018-07-18T03:00:00+03:00;5489;13998;0.00;
2014-09-18T03:00:00+04:00;Y;2014-09-25T03:00:00+04:00;5491;1489;73350.00;100
2014-09-25T03:00:00+04:00;Y;2015-08-26T03:00:00+03:00;27647;1505;90000.00;50
2015-05-22T03:00:00+03:00;Y;2015-09-18T03:00:00+03:00;27647;2995;11700.00;0
2015-09-01T03:00:00+03:00;Y;2015-11-10T03:00:00+03:00;27647;4692;15820.00;0
2015-09-20T03:00:00+03:00;Y;2015-10-01T03:00:00+03:00;27647;5118;2700.00;100
2015-09-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;5148;12500.00;100
2015-09-30T03:00:00+03:00;Y;2015-10-06T03:00:00+03:00;27647;5156;1680.00;100
2015-10-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;5168;15600.00;0
2015-11-05T03:00:00+03:00;Y;2015-11-26T03:00:00+03:00;27647;5850;7738.00;100
2016-03-31T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;7118;11700.00;0
2016-07-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;8048;12260.00;100
2016-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;8264;22750.00;0
2016-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;27647;9048;7898.00;0
2017-01-01T03:00:00+03:00;Y;2017-08-31T03:00:00+03:00;27647;9318;9568.00;0
2017-07-07T03:00:00+03:00;Y;2017-07-14T03:00:00+03:00;27647;10858;0.00;0
2017-07-11T03:00:00+03:00;Y;2017-08-09T03:00:00+03:00;27647;10866;0.00;0
2014-09-30T03:00:00+04:00;Y;2014-10-07T03:00:00+04:00;29623;1541;2300.00;50
2014-10-05T03:00:00+04:00;Y;2014-10-12T03:00:00+04:00;29623;1563;1050.00;50
2015-03-17T03:00:00+03:00;Y;2015-03-24T03:00:00+03:00;29623;2311;2900.00;0
2018-01-24T03:00:00+03:00;N;2018-03-02T03:00:00+03:00;29623;12764;1950.00;
2014-02-27T03:00:00+04:00;Y;2014-03-06T03:00:00+04:00;29627;527;66980.00;50
2015-02-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;2149;23800.00;0
2015-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;2507;11700.00;0
2015-06-29T03:00:00+03:00;Y;2015-07-06T03:00:00+03:00;29627;3661;1836.00;0
2015-09-01T03:00:00+03:00;Y;2015-12-03T03:00:00+03:00;29627;4704;11700.00;0
2015-09-14T03:00:00+03:00;Y;2015-09-23T03:00:00+03:00;29627;5086;1498.00;100
2015-09-30T03:00:00+03:00;Y;2015-10-28T03:00:00+03:00;29627;5162;7238.00;0
2015-10-12T03:00:00+03:00;Y;2016-03-10T03:00:00+03:00;29627;5412;0.00;0
2015-12-03T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29627;6420;11700.00;100
2016-03-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29627;6868;11700.00;100
2016-05-12T03:00:00+03:00;Y;2016-07-20T03:00:00+03:00;29627;7494;2336.00;0
2016-09-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29627;7890;11700.00;100
2016-09-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29627;8258;11700.00;100
2016-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;8868;11700.00;100
2016-12-01T03:00:00+03:00;Y;2017-04-09T03:00:00+03:00;29627;9040;7898.00;100
2017-01-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;9364;2621.00;0
2017-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;9592;5850.00;100
2017-07-06T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;10856;2600.00;0
2017-07-12T03:00:00+03:00;Y;2017-08-09T03:00:00+03:00;29627;10878;0.00;0
2016-09-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29627;12674;1300.00;100
2014-10-14T03:00:00+04:00;Y;2014-10-21T03:00:00+04:00;29629;1591;4900.00;50
2014-11-11T03:00:00+03:00;Y;2014-11-18T03:00:00+03:00;29635;1691;21400.00;0
2014-10-05T03:00:00+04:00;Y;2014-10-12T03:00:00+04:00;29631;1565;20000.00;50
2014-09-30T03:00:00+04:00;Y;2014-10-07T03:00:00+04:00;29637;1537;18000.00;100
2014-09-30T03:00:00+04:00;Y;2014-10-07T03:00:00+04:00;29637;1774;27600.00;100
2014-12-22T03:00:00+03:00;Y;2014-12-29T03:00:00+03:00;29637;1865;30000.00;50
2015-02-02T03:00:00+03:00;Y;2015-02-09T03:00:00+03:00;29637;2033;23000.00;0
2015-03-31T03:00:00+03:00;Y;2015-07-03T03:00:00+03:00;29637;2505;7250.00;0
2015-04-06T03:00:00+03:00;Y;2015-04-22T03:00:00+03:00;29637;2551;1.00;0
2015-06-01T03:00:00+03:00;Y;2015-11-01T03:00:00+03:00;29637;3331;20300.00;0
2015-07-17T03:00:00+03:00;Y;2015-09-03T03:00:00+03:00;29637;3749;24650.00;0
2015-09-10T03:00:00+03:00;Y;2016-04-18T03:00:00+03:00;29637;5044;80640.00;0
2015-10-29T03:00:00+03:00;Y;2015-11-30T03:00:00+03:00;29637;5800;2900.00;0
2015-11-19T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29637;5958;22475.00;0
2015-11-25T03:00:00+03:00;Y;2016-03-23T03:00:00+03:00;29637;6022;0.00;0
2016-03-17T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29637;6748;25175.00;0
2016-08-10T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29637;7530;53650.00;0
2016-07-01T03:00:00+03:00;Y;2016-11-15T03:00:00+03:00;29637;7958;0.00;0
2016-12-01T03:00:00+03:00;Y;2017-09-08T03:00:00+03:00;29637;9158;0.00;0
2016-08-10T03:00:00+03:00;Y;2017-11-02T03:00:00+03:00;29637;12217;0.00;0
2018-01-29T03:00:00+03:00;N;2018-09-28T03:00:00+03:00;29637;12769;19500.00;
2018-09-26T03:00:00+03:00;N;2018-10-03T03:00:00+03:00;29637;14179;19500.00;
2014-11-11T03:00:00+03:00;Y;2014-11-18T03:00:00+03:00;29641;1693;70000.00;100
2014-11-24T03:00:00+03:00;Y;2014-12-01T03:00:00+03:00;29645;1739;10000.00;0
2014-11-23T03:00:00+03:00;Y;2014-11-30T03:00:00+03:00;29647;1737;20000.00;0
2014-12-08T03:00:00+03:00;Y;2014-12-15T03:00:00+03:00;29649;1771;7840.00;0
2014-12-14T03:00:00+03:00;Y;2016-03-10T03:00:00+03:00;29653;1803;42190.00;0
2014-12-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;1875;171550.00;0
2015-01-24T03:00:00+03:00;Y;2015-04-13T03:00:00+03:00;29659;2007;35700.00;0
2014-12-24T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;2589;10000.00;0
2015-04-22T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;2591;52500.00;0
2015-04-22T03:00:00+03:00;Y;2015-08-25T03:00:00+03:00;29659;2635;98650.00;0
2015-06-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;3435;109200.00;0
2015-06-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;3611;28050.00;0
2015-07-28T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29659;3783;6300.00;0
2015-11-11T03:00:00+03:00;Y;2016-02-29T03:00:00+03:00;29659;5880;34650.00;0
2016-02-11T03:00:00+03:00;Y;2016-04-14T03:00:00+03:00;29659;6740;306700.00;0
2014-12-25T03:00:00+03:00;Y;2015-06-06T03:00:00+03:00;29661;1881;55450.00;0
2015-03-12T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29661;2293;36950.00;0
2015-03-16T03:00:00+03:00;Y;2015-04-23T03:00:00+03:00;29661;2301;1.00;0
2015-03-30T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29661;2495;16500.00;0
2015-03-12T03:00:00+03:00;Y;2015-08-27T03:00:00+03:00;29661;3713;29000.00;0
2016-02-04T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29661;6707;40900.00;0
2016-06-09T03:00:00+03:00;Y;2016-08-05T03:00:00+03:00;29661;7896;0.00;0
2018-01-30T03:00:00+03:00;N;2018-02-09T03:00:00+03:00;29661;12777;5800.00;
2018-10-30T03:00:00+03:00;N;2018-11-06T03:00:00+03:00;29661;14266;24900.00;
2015-01-12T03:00:00+03:00;Y;2015-05-19T03:00:00+03:00;29667;1891;43622.00;0
2015-03-30T03:00:00+03:00;Y;2015-09-07T03:00:00+03:00;29667;2497;7250.00;0
2015-12-21T03:00:00+03:00;Y;2016-02-04T03:00:00+03:00;29667;6518;7238.00;0
2015-01-27T03:00:00+03:00;Y;2015-05-05T03:00:00+03:00;29669;2013;10500.00;0
2015-01-28T03:00:00+03:00;Y;2015-01-28T03:00:00+03:00;29669;2021;2300.00;0
2015-04-30T03:00:00+03:00;Y;2015-06-09T03:00:00+03:00;29669;2671;10500.00;0
2015-06-02T03:00:00+03:00;Y;2015-07-01T03:00:00+03:00;29669;3433;10500.00;0
2015-06-30T03:00:00+03:00;Y;2015-08-03T03:00:00+03:00;29669;3671;10500.00;0
2015-07-07T03:00:00+03:00;Y;2016-02-03T03:00:00+03:00;29669;3699;0.00;0
2015-06-30T03:00:00+03:00;Y;2015-09-10T03:00:00+03:00;29669;3847;13650.00;0
2015-06-30T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;4716;31500.00;0
2015-10-01T03:00:00+03:00;Y;2015-12-03T03:00:00+03:00;29669;5164;31500.00;0
2015-11-01T03:00:00+03:00;Y;2015-11-25T03:00:00+03:00;29669;5862;31500.00;0
2015-11-25T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;6134;31500.00;100
2016-01-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;6584;46218.00;100
2016-03-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;6848;31500.00;100
2016-05-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;7516;31500.00;100
2016-06-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;7886;31500.00;100
2016-07-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;7976;4200.00;100
2016-09-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;8150;4200.00;100
2016-10-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;8374;24150.00;100
2016-11-01T03:00:00+03:00;Y;2017-04-05T03:00:00+03:00;29669;8786;7350.00;100
2016-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9104;21000.00;100
2017-01-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9254;3675.00;100
2017-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9394;19950.00;100
2017-02-21T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9494;16038.00;0
2017-03-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9510;21450.00;100
2017-04-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;9888;19950.00;100
2017-05-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;10356;12600.00;100
2017-06-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;10578;9450.00;100
2017-09-01T03:00:00+03:00;N;2017-11-07T03:00:00+03:00;29669;11036;14175.00;100
2017-09-01T03:00:00+03:00;N;2017-12-08T03:00:00+03:00;29669;12362;11025.00;100
2017-12-01T03:00:00+03:00;N;2018-01-31T03:00:00+03:00;29669;12659;21000.00;100
2017-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29669;12685;2400.00;100
2018-02-01T03:00:00+03:00;N;2018-05-30T03:00:00+03:00;29669;12771;7350.00;100
2018-02-16T03:00:00+03:00;N;2018-05-30T03:00:00+03:00;29669;12887;13125.00;100
2018-02-01T03:00:00+03:00;N;2018-05-30T03:00:00+03:00;29669;13018;18375.00;100
2018-08-01T03:00:00+03:00;Y;;29669;14048;25350.00;100
2014-09-10T03:00:00+04:00;Y;2014-09-17T03:00:00+04:00;29673;1435;1250.00;0
2015-10-28T03:00:00+03:00;Y;2015-11-19T03:00:00+03:00;29673;5788;13195.00;0
2016-04-19T03:00:00+03:00;Y;2016-09-06T03:00:00+03:00;29673;7412;0.00;0
2016-09-23T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29673;8334;98600.92;100
2017-05-29T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29673;10566;31900.00;100
2017-06-15T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29673;10718;5800.00;100
2017-08-03T03:00:00+03:00;Y;2017-08-07T03:00:00+03:00;29673;11388;22900.00;0
2017-08-21T03:00:00+03:00;Y;2017-10-01T03:00:00+03:00;29673;11735;0.00;100
2015-01-29T03:00:00+03:00;Y;2015-02-27T03:00:00+03:00;29675;2031;6600.00;0
2015-03-02T03:00:00+03:00;Y;2015-03-09T03:00:00+03:00;29675;2249;3300.00;0
2015-03-31T03:00:00+03:00;Y;2015-05-07T03:00:00+03:00;29675;2511;3300.00;0
2015-04-08T03:00:00+03:00;Y;2015-06-02T03:00:00+03:00;29675;2573;9900.00;0
2015-04-23T03:00:00+03:00;Y;2015-05-12T03:00:00+03:00;29675;2645;14718.00;0
2015-06-02T03:00:00+03:00;Y;2015-06-29T03:00:00+03:00;29675;3529;3300.00;0
2015-06-29T03:00:00+03:00;Y;2015-07-31T03:00:00+03:00;29675;3659;3300.00;0
2015-06-29T03:00:00+03:00;Y;2015-09-16T03:00:00+03:00;29675;3851;3300.00;0
2015-09-01T03:00:00+03:00;Y;2015-10-01T03:00:00+03:00;29675;4718;3300.00;0
2015-10-01T03:00:00+03:00;Y;2015-10-30T03:00:00+03:00;29675;5132;3300.00;0
2015-10-21T03:00:00+03:00;Y;2015-12-01T03:00:00+03:00;29675;5710;7800.00;100
2015-11-02T03:00:00+03:00;Y;2015-12-01T03:00:00+03:00;29675;5826;3300.00;0
2015-12-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29675;6398;3300.00;0
2016-02-01T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29675;6674;3900.00;0
2016-03-02T03:00:00+03:00;Y;2018-02-13T03:00:00+03:00;29675;6860;3900.00;0
